183
0	0	0
2	0	0
4	0	0
1.9563	0.415823	0
3.91259	0.831647	0
1.82709	0.813473	0
3.65418	1.62695	0
1.61803	1.17557	0
3.23607	2.35114	0
1.33826	1.48629	0
2.67652	2.97258	0
1	1.73205	0
2	3.4641	0
0.618034	1.90211	0
1.23607	3.80423	0
0.209057	1.98904	0
0.418114	3.97809	0
-0.209057	1.98904	0
-0.418114	3.97809	0
-0.618034	1.90211	0
-1.23607	3.80423	0
-1	1.73205	0
-2	3.4641	0
-1.33826	1.48629	0
-2.67652	2.97258	0
-1.61803	1.17557	0
-3.23607	2.35114	0
-1.82709	0.813473	0
-3.65418	1.62695	0
-1.9563	0.415823	0
-3.91259	0.831647	0
-2	2.44929e-16	0
-4	4.89859e-16	0
-1.9563	-0.415823	0
-3.91259	-0.831647	0
-1.82709	-0.813473	0
-3.65418	-1.62695	0
-1.61803	-1.17557	0
-3.23607	-2.35114	0
-1.33826	-1.48629	0
-2.67652	-2.97258	0
-1	-1.73205	0
-2	-3.4641	0
-0.618034	-1.90211	0
-1.23607	-3.80423	0
-0.209057	-1.98904	0
-0.418114	-3.97809	0
0.209057	-1.98904	0
0.418114	-3.97809	0
0.618034	-1.90211	0
1.23607	-3.80423	0
1	-1.73205	0
2	-3.4641	0
1.33826	-1.48629	0
2.67652	-2.97258	0
1.61803	-1.17557	0
3.23607	-2.35114	0
1.82709	-0.813473	0
3.65418	-1.62695	0
1.9563	-0.415823	0
3.91259	-0.831647	0
0	0	0.5
2	0	0.5
4	0	0.5
1.9563	0.415823	0.5
3.91259	0.831647	0.5
1.82709	0.813473	0.5
3.65418	1.62695	0.5
1.61803	1.17557	0.5
3.23607	2.35114	0.5
1.33826	1.48629	0.5
2.67652	2.97258	0.5
1	1.73205	0.5
2	3.4641	0.5
0.618034	1.90211	0.5
1.23607	3.80423	0.5
0.209057	1.98904	0.5
0.418114	3.97809	0.5
-0.209057	1.98904	0.5
-0.418114	3.97809	0.5
-0.618034	1.90211	0.5
-1.23607	3.80423	0.5
-1	1.73205	0.5
-2	3.4641	0.5
-1.33826	1.48629	0.5
-2.67652	2.97258	0.5
-1.61803	1.17557	0.5
-3.23607	2.35114	0.5
-1.82709	0.813473	0.5
-3.65418	1.62695	0.5
-1.9563	0.415823	0.5
-3.91259	0.831647	0.5
-2	2.44929e-16	0.5
-4	4.89859e-16	0.5
-1.9563	-0.415823	0.5
-3.91259	-0.831647	0.5
-1.82709	-0.813473	0.5
-3.65418	-1.62695	0.5
-1.61803	-1.17557	0.5
-3.23607	-2.35114	0.5
-1.33826	-1.48629	0.5
-2.67652	-2.97258	0.5
-1	-1.73205	0.5
-2	-3.4641	0.5
-0.618034	-1.90211	0.5
-1.23607	-3.80423	0.5
-0.209057	-1.98904	0.5
-0.418114	-3.97809	0.5
0.209057	-1.98904	0.5
0.418114	-3.97809	0.5
0.618034	-1.90211	0.5
1.23607	-3.80423	0.5
1	-1.73205	0.5
2	-3.4641	0.5
1.33826	-1.48629	0.5
2.67652	-2.97258	0.5
1.61803	-1.17557	0.5
3.23607	-2.35114	0.5
1.82709	-0.813473	0.5
3.65418	-1.62695	0.5
1.9563	-0.415823	0.5
3.91259	-0.831647	0.5
0	0	1
2	0	1
4	0	1
1.9563	0.415823	1
3.91259	0.831647	1
1.82709	0.813473	1
3.65418	1.62695	1
1.61803	1.17557	1
3.23607	2.35114	1
1.33826	1.48629	1
2.67652	2.97258	1
1	1.73205	1
2	3.4641	1
0.618034	1.90211	1
1.23607	3.80423	1
0.209057	1.98904	1
0.418114	3.97809	1
-0.209057	1.98904	1
-0.418114	3.97809	1
-0.618034	1.90211	1
-1.23607	3.80423	1
-1	1.73205	1
-2	3.4641	1
-1.33826	1.48629	1
-2.67652	2.97258	1
-1.61803	1.17557	1
-3.23607	2.35114	1
-1.82709	0.813473	1
-3.65418	1.62695	1
-1.9563	0.415823	1
-3.91259	0.831647	1
-2	2.44929e-16	1
-4	4.89859e-16	1
-1.9563	-0.415823	1
-3.91259	-0.831647	1
-1.82709	-0.813473	1
-3.65418	-1.62695	1
-1.61803	-1.17557	1
-3.23607	-2.35114	1
-1.33826	-1.48629	1
-2.67652	-2.97258	1
-1	-1.73205	1
-2	-3.4641	1
-0.618034	-1.90211	1
-1.23607	-3.80423	1
-0.209057	-1.98904	1
-0.418114	-3.97809	1
0.209057	-1.98904	1
0.418114	-3.97809	1
0.618034	-1.90211	1
1.23607	-3.80423	1
1	-1.73205	1
2	-3.4641	1
1.33826	-1.48629	1
2.67652	-2.97258	1
1.61803	-1.17557	1
3.23607	-2.35114	1
1.82709	-0.813473	1
3.65418	-1.62695	1
1.9563	-0.415823	1
3.91259	-0.831647	1
