183
0	0	0
2	0	0
4	0	0
1.9563	0.415823	0
3.91259	0.831647	0
1.82709	0.813473	0
3.65418	1.62695	0
1.61803	1.17557	0
3.23607	2.35114	0
1.33826	1.48629	0
2.67652	2.97258	0
1	1.73205	0
2	3.4641	0
0.618034	1.90211	0
1.23607	3.80423	0
0.209057	1.98904	0
0.418114	3.97809	0
-0.209057	1.98904	0
-0.418114	3.97809	0
-0.618034	1.90211	0
-1.23607	3.80423	0
-1	1.73205	0
-2	3.4641	0
-1.33826	1.48629	0
-2.67652	2.97258	0
-1.61803	1.17557	0
-3.23607	2.35114	0
-1.82709	0.813473	0
-3.65418	1.62695	0
-1.9563	0.415823	0
-3.91259	0.831647	0
-2	2.44929e-16	0
-4	4.89859e-16	0
-1.9563	-0.415823	0
-3.91259	-0.831647	0
-1.82709	-0.813473	0
-3.65418	-1.62695	0
-1.61803	-1.17557	0
-3.23607	-2.35114	0
-1.33826	-1.48629	0
-2.67652	-2.97258	0
-1	-1.73205	0
-2	-3.4641	0
-0.618034	-1.90211	0
-1.23607	-3.80423	0
-0.209057	-1.98904	0
-0.418114	-3.97809	0
0.209057	-1.98904	0
0.418114	-3.97809	0
0.618034	-1.90211	0
1.23607	-3.80423	0
1	-1.73205	0
2	-3.4641	0
1.33826	-1.48629	0
2.67652	-2.97258	0
1.61803	-1.17557	0
3.23607	-2.35114	0
1.82709	-0.813473	0
3.65418	-1.62695	0
1.9563	-0.415823	0
3.91259	-0.831647	0
0	0	2.5
2	0	2.5
4	0	2.5
1.9563	0.415823	2.5
3.91259	0.831647	2.5
1.82709	0.813473	2.5
3.65418	1.62695	2.5
1.61803	1.17557	2.5
3.23607	2.35114	2.5
1.33826	1.48629	2.5
2.67652	2.97258	2.5
1	1.73205	2.5
2	3.4641	2.5
0.618034	1.90211	2.5
1.23607	3.80423	2.5
0.209057	1.98904	2.5
0.418114	3.97809	2.5
-0.209057	1.98904	2.5
-0.418114	3.97809	2.5
-0.618034	1.90211	2.5
-1.23607	3.80423	2.5
-1	1.73205	2.5
-2	3.4641	2.5
-1.33826	1.48629	2.5
-2.67652	2.97258	2.5
-1.61803	1.17557	2.5
-3.23607	2.35114	2.5
-1.82709	0.813473	2.5
-3.65418	1.62695	2.5
-1.9563	0.415823	2.5
-3.91259	0.831647	2.5
-2	2.44929e-16	2.5
-4	4.89859e-16	2.5
-1.9563	-0.415823	2.5
-3.91259	-0.831647	2.5
-1.82709	-0.813473	2.5
-3.65418	-1.62695	2.5
-1.61803	-1.17557	2.5
-3.23607	-2.35114	2.5
-1.33826	-1.48629	2.5
-2.67652	-2.97258	2.5
-1	-1.73205	2.5
-2	-3.4641	2.5
-0.618034	-1.90211	2.5
-1.23607	-3.80423	2.5
-0.209057	-1.98904	2.5
-0.418114	-3.97809	2.5
0.209057	-1.98904	2.5
0.418114	-3.97809	2.5
0.618034	-1.90211	2.5
1.23607	-3.80423	2.5
1	-1.73205	2.5
2	-3.4641	2.5
1.33826	-1.48629	2.5
2.67652	-2.97258	2.5
1.61803	-1.17557	2.5
3.23607	-2.35114	2.5
1.82709	-0.813473	2.5
3.65418	-1.62695	2.5
1.9563	-0.415823	2.5
3.91259	-0.831647	2.5
0	0	5
2	0	5
4	0	5
1.9563	0.415823	5
3.91259	0.831647	5
1.82709	0.813473	5
3.65418	1.62695	5
1.61803	1.17557	5
3.23607	2.35114	5
1.33826	1.48629	5
2.67652	2.97258	5
1	1.73205	5
2	3.4641	5
0.618034	1.90211	5
1.23607	3.80423	5
0.209057	1.98904	5
0.418114	3.97809	5
-0.209057	1.98904	5
-0.418114	3.97809	5
-0.618034	1.90211	5
-1.23607	3.80423	5
-1	1.73205	5
-2	3.4641	5
-1.33826	1.48629	5
-2.67652	2.97258	5
-1.61803	1.17557	5
-3.23607	2.35114	5
-1.82709	0.813473	5
-3.65418	1.62695	5
-1.9563	0.415823	5
-3.91259	0.831647	5
-2	2.44929e-16	5
-4	4.89859e-16	5
-1.9563	-0.415823	5
-3.91259	-0.831647	5
-1.82709	-0.813473	5
-3.65418	-1.62695	5
-1.61803	-1.17557	5
-3.23607	-2.35114	5
-1.33826	-1.48629	5
-2.67652	-2.97258	5
-1	-1.73205	5
-2	-3.4641	5
-0.618034	-1.90211	5
-1.23607	-3.80423	5
-0.209057	-1.98904	5
-0.418114	-3.97809	5
0.209057	-1.98904	5
0.418114	-3.97809	5
0.618034	-1.90211	5
1.23607	-3.80423	5
1	-1.73205	5
2	-3.4641	5
1.33826	-1.48629	5
2.67652	-2.97258	5
1.61803	-1.17557	5
3.23607	-2.35114	5
1.82709	-0.813473	5
3.65418	-1.62695	5
1.9563	-0.415823	5
3.91259	-0.831647	5
