51
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
6.12323e-17	1	0
1.22465e-16	2	0
1.83697e-16	3	0
2.44929e-16	4	0
-1	1.22465e-16	0
-2	2.44929e-16	0
-3	3.67394e-16	0
-4	4.89859e-16	0
-1.83697e-16	-1	0
-3.67394e-16	-2	0
-5.51091e-16	-3	0
-7.34788e-16	-4	0
0	0	2.5
1	0	2.5
2	0	2.5
3	0	2.5
4	0	2.5
6.12323e-17	1	2.5
1.22465e-16	2	2.5
1.83697e-16	3	2.5
2.44929e-16	4	2.5
-1	1.22465e-16	2.5
-2	2.44929e-16	2.5
-3	3.67394e-16	2.5
-4	4.89859e-16	2.5
-1.83697e-16	-1	2.5
-3.67394e-16	-2	2.5
-5.51091e-16	-3	2.5
-7.34788e-16	-4	2.5
0	0	5
1	0	5
2	0	5
3	0	5
4	0	5
6.12323e-17	1	5
1.22465e-16	2	5
1.83697e-16	3	5
2.44929e-16	4	5
-1	1.22465e-16	5
-2	2.44929e-16	5
-3	3.67394e-16	5
-4	4.89859e-16	5
-1.83697e-16	-1	5
-3.67394e-16	-2	5
-5.51091e-16	-3	5
-7.34788e-16	-4	5
