755
0	0	0
0.75	0	0
1.5	0	0
2.25	0	0
3	0	0
4	0	0
0.733611	0.155934	0
1.46722	0.311868	0
2.20083	0.467801	0
2.93444	0.623735	0
3.91259	0.831647	0
0.685159	0.305052	0
1.37032	0.610105	0
2.05548	0.915157	0
2.74064	1.22021	0
3.65418	1.62695	0
0.606763	0.440839	0
1.21353	0.881678	0
1.82029	1.32252	0
2.42705	1.76336	0
3.23607	2.35114	0
0.501848	0.557359	0
1.0037	1.11472	0
1.50554	1.67208	0
2.00739	2.22943	0
2.67652	2.97258	0
0.375	0.649519	0
0.75	1.29904	0
1.125	1.94856	0
1.5	2.59808	0
2	3.4641	0
0.231763	0.713292	0
0.463525	1.42658	0
0.695288	2.13988	0
0.927051	2.85317	0
1.23607	3.80423	0
0.0783963	0.745891	0
0.156793	1.49178	0
0.235189	2.23767	0
0.313585	2.98357	0
0.418114	3.97809	0
-0.0783963	0.745891	0
-0.156793	1.49178	0
-0.235189	2.23767	0
-0.313585	2.98357	0
-0.418114	3.97809	0
-0.231763	0.713292	0
-0.463525	1.42658	0
-0.695288	2.13988	0
-0.927051	2.85317	0
-1.23607	3.80423	0
-0.375	0.649519	0
-0.75	1.29904	0
-1.125	1.94856	0
-1.5	2.59808	0
-2	3.4641	0
-0.501848	0.557359	0
-1.0037	1.11472	0
-1.50554	1.67208	0
-2.00739	2.22943	0
-2.67652	2.97258	0
-0.606763	0.440839	0
-1.21353	0.881678	0
-1.82029	1.32252	0
-2.42705	1.76336	0
-3.23607	2.35114	0
-0.685159	0.305052	0
-1.37032	0.610105	0
-2.05548	0.915157	0
-2.74064	1.22021	0
-3.65418	1.62695	0
-0.733611	0.155934	0
-1.46722	0.311868	0
-2.20083	0.467801	0
-2.93444	0.623735	0
-3.91259	0.831647	0
-0.75	9.18485e-17	0
-1.5	1.83697e-16	0
-2.25	2.75546e-16	0
-3	3.67394e-16	0
-4	4.89859e-16	0
-0.733611	-0.155934	0
-1.46722	-0.311868	0
-2.20083	-0.467801	0
-2.93444	-0.623735	0
-3.91259	-0.831647	0
-0.685159	-0.305052	0
-1.37032	-0.610105	0
-2.05548	-0.915157	0
-2.74064	-1.22021	0
-3.65418	-1.62695	0
-0.606763	-0.440839	0
-1.21353	-0.881678	0
-1.82029	-1.32252	0
-2.42705	-1.76336	0
-3.23607	-2.35114	0
-0.501848	-0.557359	0
-1.0037	-1.11472	0
-1.50554	-1.67208	0
-2.00739	-2.22943	0
-2.67652	-2.97258	0
-0.375	-0.649519	0
-0.75	-1.29904	0
-1.125	-1.94856	0
-1.5	-2.59808	0
-2	-3.4641	0
-0.231763	-0.713292	0
-0.463525	-1.42658	0
-0.695288	-2.13988	0
-0.927051	-2.85317	0
-1.23607	-3.80423	0
-0.0783963	-0.745891	0
-0.156793	-1.49178	0
-0.235189	-2.23767	0
-0.313585	-2.98357	0
-0.418114	-3.97809	0
0.0783963	-0.745891	0
0.156793	-1.49178	0
0.235189	-2.23767	0
0.313585	-2.98357	0
0.418114	-3.97809	0
0.231763	-0.713292	0
0.463525	-1.42658	0
0.695288	-2.13988	0
0.927051	-2.85317	0
1.23607	-3.80423	0
0.375	-0.649519	0
0.75	-1.29904	0
1.125	-1.94856	0
1.5	-2.59808	0
2	-3.4641	0
0.501848	-0.557359	0
1.0037	-1.11472	0
1.50554	-1.67208	0
2.00739	-2.22943	0
2.67652	-2.97258	0
0.606763	-0.440839	0
1.21353	-0.881678	0
1.82029	-1.32252	0
2.42705	-1.76336	0
3.23607	-2.35114	0
0.685159	-0.305052	0
1.37032	-0.610105	0
2.05548	-0.915157	0
2.74064	-1.22021	0
3.65418	-1.62695	0
0.733611	-0.155934	0
1.46722	-0.311868	0
2.20083	-0.467801	0
2.93444	-0.623735	0
3.91259	-0.831647	0
0	0	1.25
